id,stationname,lat,long,distance,freq
3086,Graham Ave & Conselyea St,40.715143,-73.944507,1.8526059380931215,0
3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,1.4357591341153377,0
3088,Union Ave & Jackson St,40.7160751,-73.952029,1.4732055663004806,0
3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,1.3013883192133981,0
3091,Frost St & Meeker St,40.71764,-73.94882,1.66152154085459,0
3092,Berry St & N 8 St,40.7190095,-73.95852515,1.2097047643917198,0
3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,1.1702492509860245,0
3094,Graham Ave & Withers St,40.7169811,-73.94485918,1.8545763054485773,0
3095,Graham Ave & Herbert St,40.71929301,-73.94500379,1.884626407829388,0
3097,N Henry St & Richardson St,40.71921585,-73.9424469,2.0126620433838887,0
3098,Leonard St & Bayard St,40.71928,-73.94861,1.7031255103748622,0
3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,1.4020897425746521,0
3102,Driggs Ave & Lorimer St,40.72179134,-73.9504154,1.600877768714307,0
3103,N 11 St & Wythe Ave,40.72153267,-73.95782357,1.2381283498051792,0
3104,Kent Ave & N 7 St,40.72057658,-73.96150225,1.0912453814858585,0
3105,N 15 St & Wythe Ave,40.724055,-73.955736,1.2914428269079934,0
3106,Driggs Ave & N Henry St,40.72325,-73.94308,1.9539395585655939,0
3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,1.4908591584602275,0
3108,Nassau Ave & Russell St,40.72557,-73.94434,1.8666714979564312,0
3109,Banker St & Meserole Ave,40.72606,-73.95621,1.2434740304999758,0
3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,1.40586040274127,0
3111,Norman Ave & Leonard St,40.7258483,-73.95064893,1.5352265418338706,0
3112,Milton St & Franklin St,40.72906,-73.95779,1.1535596650844309,0
3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,1.3367725577856608,0
3114,India St & East River,40.73165141,-73.96161892,0.9807538362744924,0
3115,India St & Manhattan Ave,40.73232194,-73.9550858,1.1904897061220225,0
3117,Franklin St & Dupont St,40.73564,-73.95866,0.8952163452907239,0
3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,1.1324502401011183,0
3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,0.879101026305468,0
3120,Center Blvd & Borden Ave,40.74161,-73.96044,0.5769269675415667,0
3121,Jackson Ave & 46 Rd,40.74524768,-73.94733276,1.0314565793978177,0
3123,31 St & Thomson Ave,40.74469738,-73.93540375,1.5443135567582125,0
3124,46 Ave & 5 St,40.74731,-73.95451,0.642883226654426,0
3125,45 Rd & 11 St,40.74708586,-73.94977234,0.8560911867340338,0
3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,1.1069225707448938,0
3127,9 St & 44 Rd,40.74966,-73.9521,0.6471655206306061,0
3128,21 St & 43 Ave,40.75052534,-73.94594845,0.8625994335865004,0
3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,1.0590879893974592,0
3132,E 59 St & Madison Ave,40.76350532,-73.97109243,0.6594286293267562,0
3134,3 Ave & E 62 St,40.76312584,-73.96526895,0.371993821415845,0
3135,E 75 St & 3 Ave,40.77112927,-73.95772297,0.4128587673916921,0
3136,5 Ave & E 63 St,40.76650452,-73.97147595,0.6752320593702916,0
3137,5 Ave & E 73 St,40.77282817,-73.96685276,0.6778205045744476,0
3140,1 Ave & E 78 St,40.77140426,-73.9535166,0.5081020657723587,0
3141,1 Ave & E 68 St,40.76500525,-73.95818491,0.03102433481275914,0
3142,1 Ave & E 62 St,40.7612274,-73.96094022,0.21057574581424093,0
3144,E 81 St & Park Ave,40.77677702,-73.9590097,0.5478232034791736,0
3145,E 84 St & Park Ave,40.77862688,-73.95772073,0.4293537503780987,0
3146,E 81 St & 3 Ave,40.77573034,-73.9567526,0.5007485261649889,0
3147,E 85 St & 3 Ave,40.77801203,-73.95407149,0.2898927742972859,0
3148,E 84 St & 1 Ave,40.77565541,-73.95068615,0.36705629194085443,0
3149,E 82 St & 2 Ave,40.77517793,-73.95324922,0.4310756913340167,0
3150,E 85 St & York Ave,40.77536905,-73.94803392,0.23834694128097408,0
3156,E 72 St & York Ave,40.76663814,-73.95348296,0.29232519317769706,0
3158,W 63 St & Broadway,40.77163851,-73.98261428,0.27306389666760944,0
3159,W 67 St & Broadway,40.77492513,-73.98266566,0.2374325800182351,0
3160,Central Park West & W 76 St,40.77896784,-73.97374737,0.7783896366753404,0
3163,Central Park West & W 68 St,40.7734066,-73.97782542,0.47972079484350366,0
3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,0.47384877572226286,0
3165,Central Park West & W 72 St,40.77575319,-73.97603963,0.5877972364205947,0
3166,Riverside Dr & W 72 St ,40.780577990103,-73.985624313354,0.4712388623706265,0
3167,Amsterdam Ave & W 73 St,40.779668090073,-73.980930447578,0.5123001308168436,0
3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,0.9703326451812713,0
3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,0.8800319074648549,0
3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,0.5919973471283446,0
3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,0.3304456875469194,0
3176,W 64 St & West End Ave,40.77452835,-73.98753759,0.05744783481714339,0
3177,W 84 St & Broadway,40.7867947,-73.977112,0.870707489723063,0
3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,0.7332591638385965,0
3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,2.2004676098078977,0
3180,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712,0.7918397682502192,0
3183,Exchange Place,40.7162469,-74.0334588,0.9204606482715662,0
3184,Paulus Hook,40.7141454,-74.0335519,0.8885200424004763,0
3185,City Hall,40.7177325,-74.043845,1.4715507604119684,0
3186,Grove St PATH,40.7192789,-74.0424515,1.4357060942762514,0
3187,Warren St,40.7211236,-74.03805095,1.280886435133479,0
3188,NJCU,40.7101087,-74.0858489,3.6227244033595034,0
3189,West Side Light Rail,40.714402,-74.0887723,3.7780408944754145,0
3190,Garfield Ave Light Rail,40.7108044,-74.0714882,2.8675715970671445,0
3191,Union St,40.7182113,-74.0836394,3.531544960406437,0
3192,Liberty Light Rail,40.7112423,-74.0557013,2.0381625917112856,0
3193,Lincoln Park,40.7244188,-74.0780383,3.3247271369539817,0
3194,McGinley Square,40.7256033,-74.06763,2.827005844674209,0
3195,Sip Ave,40.7309459,-74.0638906,2.7960920780260725,0
3196,Riverview Park,40.7443187,-74.0439909,2.0888019793256025,0
3197,North St,40.752559,-74.044725,2.1602790846950004,0
3198,Heights Elevator,40.7485362,-74.0403131,1.8943003802457679,0
3199,Newport Pkwy,40.7287448,-74.0321082,1.154157094944661,0
3200,MLK Light Rail,40.7111305,-74.0788855,3.25541977964336,0
3201,Dey St,40.737711,-74.066921,3.077979371356114,0
3202,Newport PATH,40.7272235,-74.0337589,1.2236108573787232,0
3203,Hamilton Park,40.727595966,-74.044247311,1.7741200535036026,0
3205,JC Medical Center,40.7165271,-74.049425,1.7378904955951657,0
3206,Hilltop,40.7311689,-74.0575736,2.4993235612220404,0
3207,Oakland Ave,40.7376037,-74.0524783,2.356302642718264,0
3209,Brunswick St,40.7241765,-74.0506564,1.9651831398010209,0
3210,Pershing Field,40.742677141,-74.051788633,2.469692055441286,0
3211,Newark Ave,40.72152515,-74.046304543,1.6814513304966123,0
3212,Christ Hospital,40.734785818,-74.050443636,2.1915380069980492,0
3213,Van Vorst Park,40.71848892,-74.047726625,1.681851761893029,0
3214,Essex Light Rail,40.7127742,-74.0364857,1.0305734201379593,0
3215,Central Ave,40.7467299,-74.0492509,2.358812838724639,0
3216,Columbia Park,40.6970299,-74.0969366,4.295500756534199,0
3217,Bayside Park,40.698650544,-74.082079678,3.5083902858811484,0
3220,5 Corners Library,40.73496102001,-74.059503078461,2.652356953167486,0
3221,47 Ave & 31 St,40.743,-73.93561,1.6014778372984904,0
3222,Hanson Pl & St Felix St,40.685159599892,-73.97711366415,1.8408827421977227,0
3223,E 55 St & 3 Ave,40.758996559605,-73.968653976917,0.4656551558054233,0
3224,W 13 St & Hudson St,40.739973541034,-74.005138725042,0.06484681358648879,0
3225,Baldwin at Montgomery,40.7236589,-74.0641943,2.6129785721894505,0
3226,W 82 St & Central Park West,40.78275,-73.97137,1.0104259846946397,0
3231,E 67 St & Park Ave,40.767800801481,-73.965920805931,0.4183385996940732,0
3232,Bond St & Fulton St,40.689621887903,-73.983042687178,1.539857804391279,0
